postalcodes|municipality_id|province|municipality|population|population_men|population_women|name|village_id
32620|32039|32|39|16|9|7|Correchouso|CORRECHOUSO;32039
24849|24179|24|179|14|10|4|Correcillas|CORRECILLAS;24179
32811,32814|32044|32|44|15|6|9|Corredoira (a)|CORREDOIRA (A);32044
32811,32814|32066|32|66|20|9|11|Corredoira (a)|CORREDOIRA (A);32066
32811,32814|32068|32|68|37|17|20|Corredoira (a)|CORREDOIRA (A);32068
36598|36038|36|38|31|11|20|Corredoira (a)|CORREDOIRA (A);36038
36598|36059|36|59|32|18|14|Corredoira (a)|CORREDOIRA (A);36059
15218,15347,15365,15577|15005|15|5|1|0|1|Corredoira|CORREDOIRA;15005
15218,15347,15365,15577|15019|15|19|2|2|0|Corredoira (a)|CORREDOIRA (A);15019
15218,15347,15365,15577|15022|15|22|9|5|4|Corredoira|CORREDOIRA;15022
15218,15347,15365,15577|15035|15|35|16|10|6|Corredoira|CORREDOIRA;15035
15218,15347,15365,15577|15041|15|41|2|1|1|Corredoira (a)|CORREDOIRA (A);15041
15218,15347,15365,15577|15047|15|47|0|0|0|Corredoira (a)|CORREDOIRA (A);15047
15218,15347,15365,15577|15048|15|48|10|6|4|Corredoira (a)|CORREDOIRA (A);15048
15218,15347,15365,15577|15054|15|54|9|4|5|Corredoira|CORREDOIRA;15054
15218,15347,15365,15577|15055|15|55|29|17|12|Corredoira|CORREDOIRA;15055
15218,15347,15365,15577|15057|15|57|13|7|6|Corredoira|CORREDOIRA;15057
15218,15347,15365,15577|15901|15|901|23|8|15|Corredoira|CORREDOIRA;15901
36612|36001|36|1|6|3|3|Corredoira|CORREDOIRA;36001
36612|36010|36|10|257|132|125|Corredoira|CORREDOIRA;36010
36612|36016|36|16|15|9|6|Corredoira|CORREDOIRA;36016
36612|36024|36|24|4|3|1|Corredoira|CORREDOIRA;36024
36612|36055|36|55|4|2|2|Corredoura|CORREDOURA;36055
15816|15006|15|6|12|7|5|Corredoiras|CORREDOIRAS;15006
15816|15010|15|10|48|24|24|Corredoiras|CORREDOIRAS;15010
15816|15039|15|39|10|7|3|Corredoiras (as)|CORREDOIRAS (AS);15039
15816|15047|15|47|8|4|4|Corredoiras (as)|CORREDOIRAS (AS);15047
15816|15059|15|59|17|11|6|Corredoiras|CORREDOIRAS;15059
15816|15081|15|81|4|3|1|Corredoiras (as)|CORREDOIRAS (AS);15081
15816|15090|15|90|6|3|3|Corredoiras|CORREDOIRAS;15090
15816|15902|15|902|5|1|4|Corredoiras (as)|CORREDOIRAS (AS);15902
33011,33194|33016|33|16|16|9|7|Corredoria (la)|CORREDORIA (LA);33016
33011,33194|33026|33|26|1|1|0|Corredoria (la)|CORREDORIA (LA);33026
33011,33194|33044|33|44|14349|6922|7427|Corredoria|CORREDORIA;33044
27775|27002|27|2|59|26|33|Correlos|CORRELOS;27002
03321|3099|3|99|149|68|81|Correntias Altas|CORRENTIAS ALTAS;03099
03321|3099|3|99|522|251|271|Correntías Medias|CORRENTÍAS MEDIAS;03099
12130|12902|12|902|44|22|22|Correntilla|CORRENTILLA;12902
33527|33006|33|6|27|12|15|Correoria (la)|CORREORIA (LA);33006
33527|33032|33|32|6|3|3|Correoria (la)|CORREORIA (LA);33032
33527|33060|33|60|1|1|0|Correoria (la)|CORREORIA (LA);33060
39518|39086|39|86|45|23|22|Correpoco|CORREPOCO;39086
32349|32088|32|88|38|23|15|Correxais|CORREXAIS;32088
32828|32024|32|24|12|6|6|Correxás|CORREXÁS;32024
15897,15898|15078|15|78|193|88|105|Correxíns|CORREXÍNS;15078
36660|36024|36|24|15|8|7|Corrigatos|CORRIGATOS;36024
36660|36032|36|32|102|51|51|Corrigatos|CORRIGATOS;36032
15685|15047|15|47|43|20|23|Corrillos (os)|CORRILLOS (OS);15047
33938|33066|33|66|33|14|19|Corripos|CORRIPOS;33066
08520|8086|8|86|75|35|40|Corró D'amunt|CORRÓ D'AMUNT;08086
08520|8086|8|86|8245|4080|4165|Corró D'avall|CORRÓ D'AVALL;08086
01427|1055|1|55|27|14|13|Corro|CORRO;01055
33695|33033|33|33|22|10|12|Corrona (la)|CORRONA (LA);33033
25556|25173|25|173|15|9|6|Corroncui|CORRONCUI;25173
33518,33782|33034|33|34|51|30|21|Corros (los)|CORROS (LOS);33034
33518,33782|33066|33|66|137|61|76|Corros (los)|CORROS (LOS);33066
15969|15045|15|45|17|9|8|Corrubedo|CORRUBEDO;15045
15969|15073|15|73|625|316|309|Corrubedo|CORRUBEDO;15073
27188|27049|27|49|26|14|12|Cortapezas|CORTAPEZAS;27049
25721|25051|25|51|20|14|6|Cortàs|CORTÀS;25051
21230,21239|21025|21|25|140|72|68|Corte (la)|CORTE (LA);21025
21230,21239|21067|21|67|129|55|74|Corte (la)|CORTE (LA);21067
33580|33066|33|66|56|24|32|Corte (la)|CORTE (LA);33066
35328|35033|35|33|48|26|22|Corte (la)|CORTE (LA);35033
06196|6040|6|40|1199|581|618|Corte de Peleas|CORTE DE PELEAS;06040
41890|41031|41|31|11|5|6|Cortecillas (las)|CORTECILLAS (LAS);41031
21209|21024|21|24|350|189|161|Corteconcepción|CORTECONCEPCIÓN;21024
15870|15002|15|2|89|49|40|Cortegada|CORTEGADA;15002
32200,32211,32213,32610,32636|32027|32|27|455|216|239|Cortegada|CORTEGADA;32027
32200,32211,32213,32610,32636|32071|32|71|39|21|18|Cortegada|CORTEGADA;32071
32200,32211,32213,32610,32636|32078|32|78|126|56|70|Cortegada|CORTEGADA;32078
36853|36017|36|17|6|2|4|Cortegada|CORTEGADA;36017
36853|36025|36|25|24|15|9|Cortegada|CORTEGADA;36025
36853|36034|36|34|7|4|3|Cortegosa|CORTEGOSA;36034
36853|36059|36|59|21|10|11|Cortegada|CORTEGADA;36059
06196|6126|6|126|205|103|102|Cortegana|CORTEGANA;06126
21230,21239,21330|21025|21|25|3732|1848|1884|Cortegana|CORTEGANA;21025
32520|32004|32|4|5|2|3|Cortegazas|CORTEGAZAS;32004
21208|21026|21|26|290|132|158|Cortelazor|CORTELAZOR;21026
32410|32046|32|46|12|5|7|Cortella (a)|CORTELLA (A);32046
27345|27024|27|24|12|5|7|Cortellas (as)|CORTELLAS (AS);27024
27345|27025|27|25|5|2|3|Cortellos (os)|CORTELLOS (OS);27025
36866|36042|36|42|156|80|76|Cortellas (as)|CORTELLAS (AS);36042
36691|36053|36|53|64|30|34|Cortellas|CORTELLAS;36053
15144|15005|15|5|19|9|10|Corteo|CORTEO;15005
21208|21007|21|7|12|10|2|Corterrangel|CORTERRANGEL;21007
15228|15002|15|2|132|64|68|Cortes (as)|CORTES (AS);15002
32426,32779|32040|32|40|13|8|5|Cortes (as)|CORTES (AS);32040
32426,32779|32070|32|70|8|4|4|Cortes (as)|CORTES (AS);32070
08262|8038|8|38|36|19|17|Cortès (el)|CORTÈS (EL);08038
33162|33026|33|26|0|0|0|Cortes (las)|CORTES (LAS);33026
33162|33038|33|38|19|8|11|Cortes (les)|CORTES (LES);33038
44791|44084|44|84|63|28|35|Cortes de Aragón|CORTES DE ARAGÓN;44084
12126,12127|12048|12|48|138|68|70|Cortes de Arenoso|CORTES DE ARENOSO;12048
18053,18814,18815|18053|18|53|955|465|490|Cortes de Baza|CORTES DE BAZA;18053
29380,29391,29490|29046|29|46|2038|1043|995|Cortes de la Frontera|CORTES DE LA FRONTERA;29046
46199|46099|46|99|398|217|181|Cortes de Pallás|CORTES DE PALLÁS;46099
19261|19011|19|11|20|11|9|Cortes de Tajuña|CORTES DE TAJUÑA;19011
18517|18054|18|54|990|514|476|Cortes Y Graena|CORTES Y GRAENA;18054
09193|9059|9|59|938|500|438|Cortes|CORTES;09059
15165,15920|15008|15|8|74|39|35|Cortes|CORTES;15008
15165,15920|15070|15|70|4|3|1|Cortes|CORTES;15070
15165,15920|15072|15|72|255|123|132|Cortes|CORTES;15072
18517|18054|18|54|81|44|37|Cortes|CORTES;18054
29688|29023|29|23|2370|1171|1199|Cortés|CORTÉS;29023
29688|29051|29|51|5|3|2|Cortés|CORTÉS;29051
31530|31078|31|78|3164|1618|1546|Cortes|CORTES;31078
33116|33053|33|53|41|25|16|Cortes|CORTES;33053
33116|33059|33|59|9|6|3|Cortes|CORTES;33059
46389|46248|46|248|43|20|23|Cortichelles|CORTICHELLES;46248
09142|9905|9|905|9|4|5|Cortiguera|CORTIGUERA;09905
24412|24027|24|27|418|218|200|Cortiguera|CORTIGUERA;24027
39350|39085|39|85|911|453|458|Cortiguera|CORTIGUERA;39085
04114|4066|4|66|20|7|13|Cortijillos (los)|CORTIJILLOS (LOS);04066
29711|29002|29|2|117|60|57|Cortijillos|CORTIJILLOS;29002
29711|29002|29|2|23|13|10|Cortijillos (los)|CORTIJILLOS (LOS);29002
11379|11008|11|8|2580|1312|1268|Cortijillos|CORTIJILLOS;11008
18816|18046|18|46|53|27|26|Cortijillos|CORTIJILLOS;18046
26005|26089|26|89|238|122|116|Cortijo (el)|CORTIJO (EL);26089
35432|35008|35|8|63|32|31|Cortijo (el)|CORTIJO (EL);35008
29710|29079|29|79|32|13|19|Cortijo Blanco|CORTIJO BLANCO;29079
04639|4093|4|93|97|48|49|Cortijo Cabrera|CORTIJO CABRERA;04093
30439|30017|30|17|66|32|34|Cortijo Capel|CORTIJO CAPEL;30017
02485|2086|2|86|16|7|9|Cortijo de la Juliana|CORTIJO DE LA JULIANA;02086
30439|30017|30|17|78|35|43|Cortijo de los Guapos|CORTIJO DE LOS GUAPOS;30017
29140,29620|29067|29|67|3743|1836|1907|Cortijo de Maza-el Olivar|CORTIJO DE MAZA-EL OLIVAR;29067
02136|2058|2|58|1|1|0|Cortijo de Tortas|CORTIJO DE TORTAS;02058
18220|18003|18|3|2113|1037|1076|Cortijo del Aire|CORTIJO DEL AIRE;18003
02459|2067|2|67|6|3|3|Cortijo del Búho|CORTIJO DEL BÚHO;02067
02459|2067|2|67|5|3|2|Cortijo del Cura|CORTIJO DEL CURA;02067
02534|2055|2|55|17|8|9|Cortijo del Herrero|CORTIJO DEL HERRERO;02055
04738|4102|4|102|68|38|30|Cortijo el Llano|CORTIJO EL LLANO;04102
04149|4032|4|32|15|9|6|Cortijo el Viento (el)|CORTIJO EL VIENTO (EL);04032
04639|4093|4|93|228|117|111|Cortijo Grande (el)|CORTIJO GRANDE (EL);04093
04639|4093|4|93|119|64|55|Cortijo Grande|CORTIJO GRANDE;04093
21610|21064|21|64|0|0|0|Cortijo la Torre|CORTIJO LA TORRE;21064
02539|2055|2|55|13|7|6|Cortijo Nuevo|CORTIJO NUEVO;02055
35370,35570|35034|35|34|82|36|46|Cortijo Viejo|CORTIJO VIEJO;35034
28609|28141|28|141|377|187|190|Cortijos (los)|CORTIJOS (LOS);28141
13427|13036|13|36|416|232|184|Cortijos de Abajo|CORTIJOS DE ABAJO;13036
13427|13036|13|36|448|234|214|Cortijos de Arriba|CORTIJOS DE ARRIBA;13036
04738,04741|4079|4|79|2553|1502|1051|Cortijos de Marín|CORTIJOS DE MARÍN;04079
04738,04741|4102|4|102|97|87|10|Cortijos de Marín|CORTIJOS DE MARÍN;04102
29789|29053|29|53|90|43|47|Cortijos de San Rafael|CORTIJOS DE SAN RAFAEL;29053
41410|41024|41|24|65|29|36|Cortijos del Alcor (los)|CORTIJOS DEL ALCOR (LOS);41024
18840|18082|18|82|32|18|14|Cortijos del Cura|CORTIJOS DEL CURA;18082
23293|23071|23|71|6|4|2|Cortijos Nuevos|CORTIJOS NUEVOS;23071
23293|23081|23|81|951|449|502|Cortijos Nuevos|CORTIJOS NUEVOS;23081
23480|23073|23|73|68|36|32|Cortijuelo|CORTIJUELO;23073
29190,29191|29067|29|67|595|307|288|Cortijuelo|CORTIJUELO;29067
29190,29191|29099|29|99|10|5|5|Cortijuelos|CORTIJUELOS;29099
41309|41081|41|81|26|13|13|Cortillas (las)|CORTILLAS (LAS);41081
33627,33685|33002|33|2|48|27|21|Cortina (la)|CORTINA (LA);33002
33627,33685|33033|33|33|7|3|4|Cortina (la)|CORTINA (LA);33033
33627,33685|33076|33|76|2|1|1|Cortina (la)|CORTINA (LA);33076
33640,33683,33780,33919|33032|33|32|5|3|2|Cortina|CORTINA;33032
33640,33683,33780,33919|33034|33|34|67|35|32|Cortina|CORTINA;33034
33640,33683,33780,33919|33037|33|37|62|30|32|Cortina|CORTINA;33037
33640,33683,33780,33919|33044|33|44|25|14|11|Cortina|CORTINA;33044
33640,33683,33780,33919|33053|33|53|7|6|1|Cortina|CORTINA;33053
33640,33683,33780,33919|33073|33|73|7|5|2|Cortina|CORTINA;33073
33719|33041|33|41|56|29|27|Cortinas (las)|CORTINAS (LAS);33041
33507|33036|33|36|20|11|9|Cortines|CORTINES;33036
36581|36059|36|59|23|12|11|Cortizada|CORTIZADA;36059
32430|32022|32|22|59|27|32|Cortiñas (as)|CORTIÑAS (AS);32022
32430|32033|32|33|3|2|1|Cortiñas (as)|CORTIÑAS (AS);32033
36660|36005|36|5|81|33|48|Cortiñas|CORTIÑAS;36005
36660|36006|36|6|10|8|2|Cortiñas|CORTIÑAS;36006
36660|36032|36|32|74|33|41|Cortiñas (as)|CORTIÑAS (AS);36032
36660|36033|36|33|103|50|53|Cortiñas|CORTIÑAS;36033
36634|36006|36|6|53|25|28|Cortiñas de Abaixo|CORTIÑAS DE ABAIXO;36006
15915|15050|15|50|11|6|5|Cortizas|CORTIZAS;15050
15915|15065|15|65|73|35|38|Cortiñas|CORTIÑAS;15065
15915|15081|15|81|5|2|3|Cortiñas (as)|CORTIÑAS (AS);15081
15915|15087|15|87|10|6|4|Cortiñas (as)|CORTIÑAS (AS);15087
32710|32033|32|33|0|0|0|Cortiñal|CORTIÑAL;32033
32710|32057|32|57|2|2|0|Cortiñas|CORTIÑAS;32057
32710|32058|32|58|331|180|151|Cortiñas|CORTIÑAS;32058
40312|40070|40|70|12|6|6|Cortos (los)|CORTOS (LOS);40070
05289|5243|5|243|22|12|10|Cortos|CORTOS;05243
15884|15078|15|78|41|20|21|Cortos|CORTOS;15078
15884|15083|15|83|0|0|0|Coitos|COITOS;15083
42182|42024|42|24|9|5|4|Cortos|CORTOS;42024
17844|17056|17|56|50|24|26|Corts|CORTS;17056
38399|38039|38|39|1731|859|872|Corujera (la)|CORUJERA (LA);38039
24514,24515,24516,24517|24059|24|59|533|274|259|Corullón|CORULLÓN;24059
29753|29086|29|86|196|94|102|Corumbela|CORUMBELA;29086
36789|36023|36|23|193|98|95|Coruto Viejo|CORUTO VIEJO;36023
36435,36995|36001|36|1|11|5|6|Coruxa|CORUXA;36001
36435,36995|36041|36|41|203|93|110|Coruxa|CORUXA;36041
36435,36995|36057|36|57|5333|2608|2725|Coruxo|CORUXO;36057
32410|32046|32|46|22|7|15|Coruxal (o)|CORUXAL (O);32046
32410|32087|32|87|10|5|5|Curuxal (o)|CURUXAL (O);32087
32664|32001|32|1|12|5|7|Coruxeira (a)|CORUXEIRA (A);32001
36845|36019|36|19|79|35|44|Coruxeira|CORUXEIRA;36019
36845|36058|36|58|7|3|4|Corujeiro|CORUJEIRO;36058
15280|15013|15|13|98|44|54|Coruxido|CORUXIDO;15013
36619|36060|36|60|118|57|61|Coruxo (o)|CORUXO (O);36060
15179|15058|15|58|189|84|105|Coruxo de Abaixo|CORUXO DE ABAIXO;15058
15179|15058|15|58|496|254|242|Coruxo de Arriba|CORUXO DE ARRIBA;15058
15637,15685|15059|15|59|42|24|18|Coruxo|CORUXO;15059
15637,15685|15091|15|91|53|28|25|Coruxo|CORUXO;15091
15669|15017|15|17|51|28|23|Coruxos|CORUXOS;15017
15001,15002,15003,15004,15005,15006,15007,15008,15009,15010,15011|15030|15|30|212706|97646|115060|Coruña (a)|CORUÑA (A);15030
15001,15002,15003,15004,15005,15006,15007,15008,15009,15010,15011|15088|15|88|25|10|15|Coruña|CORUÑA;15088
09410|9112|9|112|104|66|38|Coruña del Conde|CORUÑA DEL CONDE;09112
35350|35005|35|5|26|12|14|Coruña|CORUÑA;35005
33428|33035|33|35|2|1|1|Coruño|CORUÑO;33035
33428|33076|33|76|89|47|42|Coru|CORU;33076
15174|15018|15|18|14|7|7|Corveira (a)|CORVEIRA (A);15018
15174|15031|15|31|1473|712|761|Corveira (a)|CORVEIRA (A);15031
15174|15041|15|41|0|0|0|Corveira (a)|CORVEIRA (A);15041
15174|15076|15|76|7|3|4|Corveira (a)|CORVEIRA (A);15076
15256|15022|15|22|10|5|5|Corveiro|CORVEIRO;15022
15256|15035|15|35|13|7|6|Curveira|CURVEIRA;15035
15256|15045|15|45|55|26|29|Corbeira|CORBEIRA;15045
15256|15049|15|49|11|4|7|Corveira|CORVEIRA;15049
33817|33011|33|11|10|4|6|Corveiru|CORVEIRU;33011
27190|27028|27|28|36|19|17|Corvelle|CORVELLE;27028
27190|27057|27|57|20|10|10|Corvelle|CORVELLE;27057
27190|27059|27|59|5|3|2|Corvelle|CORVELLE;27059
27190|27063|27|63|4|3|1|Corvelle|CORVELLE;27063
27190|27065|27|65|0|0|0|Corvelle|CORVELLE;27065
32153,32849|32006|32|6|50|27|23|Corvelle|CORVELLE;32006
32153,32849|32057|32|57|0|0|0|Cordelle|CORDELLE;32057
32153,32849|32059|32|59|24|14|10|Corvelle|CORVELLE;32059
33404,33412,33416,33468,33470|33020|33|20|15570|7614|7956|Corvera de Asturias|CORVERA DE ASTURIAS;33020
39680,39682,39697,39699|39026|39|26|2054|1033|1021|Corvera de Toranzo|CORVERA DE TORANZO;39026
30153|30030|30|30|436|247|189|Corvera Golf|CORVERA GOLF;30030
30153|30030|30|30|2199|1124|1075|Corvera|CORVERA;30030
39697|39026|39|26|256|139|117|Corvera|CORVERA;39026
33946|33037|33|37|0|0|0|Correor (el)|CORREOR (EL);33037
33946|33060|33|60|16|6|10|Corvero (el)|CORVERO (EL);33060
32839|32047|32|47|63|35|28|Corvillón|CORVILLÓN;32047
34810|34004|34|4|10|5|5|Corvio|CORVIO;34004
27309,27800|27002|27|2|13|7|6|Corbite|CORBITE;27002
27309,27800|27022|27|22|17|8|9|Corvite|CORVITE;27022
27309,27800|27065|27|65|30|13|17|Corvite|CORVITE;27065
41410|41024|41|24|170|92|78|Corzo (el)|CORZO (EL);41024
15996|15071|15|71|65|29|36|Corzo|CORZO;15071
33196|33044|33|44|32|17|15|Corzos (los)|CORZOS (LOS);33044
32369|32045|32|45|26|15|11|Corzos|CORZOS;32045
32369|32083|32|83|46|23|23|Corzos|CORZOS;32083
36889|36013|36|13|23|17|6|Corzós|CORZÓS;36013
25691,25692|25002|25|2|22|12|10|Corçà|CORÇÀ;25002
17121|17057|17|57|215|108|107|Corçà|CORÇÀ;17057
15318|15001|15|1|91|48|43|Cos|COS;15001
39592|39041|39|41|242|135|107|Cos|COS;39041
44358,44721|44085|44|85|47|29|18|Cosa|COSA;44085
25318|25150|25|150|29|16|13|Coscó|COSCÓ;25150
46388|46136|46|136|14|6|8|Coscojar (el)|COSCOJAR (EL);46136
22312|22115|22|115|28|17|11|Coscojuela de Fantova|COSCOJUELA DE FANTOVA;22115
22395|22907|22|907|47|22|25|Coscojuela de Sobrarbe|COSCOJUELA DE SOBRARBE;22907
22141|22150|22|150|34|21|13|Coscullano|COSCULLANO;22150
42216,42217,42223|42068|42|68|41|26|15|Coscurita|COSCURITA;42068
39582|39015|39|15|47|26|21|Cosgaya|COSGAYA;39015
39559|39063|39|63|170|99|71|Cosío|COSÍO;39063
28820,28821,28822,28823|28049|28|49|81273|39711|41562|Coslada|COSLADA;28049
49358|49189|49|189|13|6|7|Coso|COSO;49189
36668|36032|36|32|46|22|24|Cosoirado|COSOIRADO;36032
24143|24145|24|145|19|13|6|Cospedal|COSPEDAL;24145
27375,27376,27377,27378,27379|27015|27|15|4374|2142|2232|Cospeito|COSPEITO;27015
27375,27376,27377,27378,27379|27018|27|18|8|6|2|Cospeito|COSPEITO;27018
15114,15314,15622,15688|15003|15|3|0|0|0|Costa (a)|COSTA (A);15003
15114,15314,15622,15688|15014|15|14|3|0|3|Costa (a)|COSTA (A);15014
15114,15314,15622,15688|15015|15|15|17|9|8|Costa (a)|COSTA (A);15015
15114,15314,15622,15688|15017|15|17|1|1|0|Costa (a)|COSTA (A);15017
15114,15314,15622,15688|15019|15|19|23|12|11|Costa (a)|COSTA (A);15019
15114,15314,15622,15688|15027|15|27|10|6|4|Costa (a)|COSTA (A);15027
15114,15314,15622,15688|15040|15|40|18|10|8|Costa (a)|COSTA (A);15040
15114,15314,15622,15688|15046|15|46|7|3|4|Costa (a)|COSTA (A);15046
15114,15314,15622,15688|15049|15|49|1|0|1|Costa (a)|COSTA (A);15049
15114,15314,15622,15688|15060|15|60|43|18|25|Costa (a)|COSTA (A);15060
15114,15314,15622,15688|15064|15|64|32|16|16|Costa (a)|COSTA (A);15064
15114,15314,15622,15688|15068|15|68|33|16|17|Costa (a)|COSTA (A);15068
15114,15314,15622,15688|15076|15|76|0|0|0|Costa (a)|COSTA (A);15076
15114,15314,15622,15688|15081|15|81|0|0|0|Costa (a)|COSTA (A);15081
15114,15314,15622,15688|15087|15|87|49|21|28|Costa (a)|COSTA (A);15087
15114,15314,15622,15688|15092|15|92|37|16|21|Costa (a)|COSTA (A);15092
15114,15314,15622,15688|15093|15|93|5|3|2|Costa (a)|COSTA (A);15093
15114,15314,15622,15688|15902|15|902|0|0|0|Costa (a)|COSTA (A);15902
27438|27002|27|2|9|4|5|Costa (a)|COSTA (A);27002
27438|27003|27|3|1|1|0|Costa (a)|COSTA (A);27003
27438|27004|27|4|0|0|0|Costa (a)|COSTA (A);27004
27438|27010|27|10|16|8|8|Costa (a)|COSTA (A);27010
27438|27015|27|15|24|11|13|Costa (a)|COSTA (A);27015
27438|27020|27|20|7|4|3|Costa (a)|COSTA (A);27020
27438|27021|27|21|1|0|1|Costa (a)|COSTA (A);27021
27438|27026|27|26|5|2|3|Costa (a)|COSTA (A);27026
27438|27031|27|31|1|0|1|Costa (a)|COSTA (A);27031
27438|27038|27|38|11|5|6|Costa (a)|COSTA (A);27038
27438|27040|27|40|5|3|2|Costa (a)|COSTA (A);27040
27438|27041|27|41|14|9|5|Costa (a)|COSTA (A);27041
27438|27043|27|43|14|9|5|Costa (a)|COSTA (A);27043
27438|27058|27|58|1|1|0|Costa (a)|COSTA (A);27058
27438|27064|27|64|6|3|3|Costa (a)|COSTA (A);27064
27438|27065|27|65|15|6|9|Costa (a)|COSTA (A);27065
27438|27066|27|66|4|1|3|Costa (a)|COSTA (A);27066
32430,32530,32707|32022|32|22|9|4|5|Costa (a)|COSTA (A);32022
32430,32530,32707|32035|32|35|10|5|5|Costa (a)|COSTA (A);32035
32430,32530,32707|32043|32|43|23|12|11|Costa (a)|COSTA (A);32043
32430,32530,32707|32054|32|54|3|2|1|Costa (a)|COSTA (A);32054
32430,32530,32707|32055|32|55|30|17|13|Costa (a)|COSTA (A);32055
32430,32530,32707|32068|32|68|7|3|4|Costa (a)|COSTA (A);32068
36740|36017|36|17|28|9|19|Costa (a)|COSTA (A);36017
36740|36038|36|38|7|4|3|Costa (a)|COSTA (A);36038
36740|36050|36|50|41|22|19|Costa (a)|COSTA (A);36050
36740|36054|36|54|41|21|20|Costa (a)|COSTA (A);36054
36740|36059|36|59|12|6|6|Costa (a)|COSTA (A);36059
36740|36902|36|902|69|35|34|Costa (a)|COSTA (A);36902
17489|17087|17|87|67|34|33|Costa (la)|COSTA (LA);17087
17489|17133|17|133|32|19|13|Costa (la)|COSTA (LA);17133
17489|17140|17|140|42|19|23|Costa (la)|COSTA (LA);17140
35560|35013|35|13|691|354|337|Costa (la)|COSTA (LA);35013
35560|35029|35|29|703|359|344|Costa (la)|COSTA (LA);35029
38360|38007|38|7|53|24|29|Tosca (la)|TOSCA (LA);38007
38360|38041|38|41|1806|887|919|Costa (la)|COSTA (LA);38041
38360|38045|38|45|411|219|192|Costa (la)|COSTA (LA);38045
38360|38047|38|47|136|73|63|Costa (la)|COSTA (LA);38047
38679|38001|38|1|30|18|12|Costa Adeje-el Beril|COSTA ADEJE-EL BERIL;38001
38660|38001|38|1|2956|1528|1428|Costa Adeje-san Eugenio|COSTA ADEJE-SAN EUGENIO;38001
38660|38001|38|1|6655|3457|3198|Costa Adeje-torviscas|COSTA ADEJE-TORVISCAS;38001
38660|38001|38|1|2440|1263|1177|Costa Adeje|COSTA ADEJE;38001
18680|18173|18|173|73|36|37|Costa Aguilera|COSTA AGUILERA;18173
35010|35016|35|16|607|302|305|Costa Ayala|COSTA AYALA;35016
11520|11016|11|16|44|26|18|Costa Ballena|COSTA BALLENA;11016
11520|11030|11|30|516|297|219|Costa Ballena|COSTA BALLENA;11030
03140|3076|3|76|160|75|85|Costa Bella|COSTA BELLA;03076
35627|35015|35|15|5618|3013|2605|Costa Calma|COSTA CALMA;35015
07589|7014|7|14|65|32|33|Costa Canyamel|COSTA CANYAMEL;07014
07181|7011|7|11|1912|893|1019|Costa D'en Blanes|COSTA D'EN BLANES;07011
17310|17095|17|95|93|43|50|Costa D'en Gallina|COSTA D'EN GALLINA;17095
27377|27015|27|15|99|48|51|Costa da Zapateira|COSTA DA ZAPATEIRA;27015
35610,35630|35003|35|3|2259|1209|1050|Costa de Antigua|COSTA DE ANTIGUA;35003
07183|7011|7|11|1560|784|776|Costa de la Calma|COSTA DE LA CALMA;07011
08758|8068|8|68|302|151|151|Costa de la Perdiu|COSTA DE LA PERDIU;08068
43765|43144|43|144|16|10|6|Costa de la Toia|COSTA DE LA TOIA;43144
07559|7062|7|62|169|81|88|Costa de los Pinos|COSTA DE LOS PINOS;07062
28680|28133|28|133|234|138|96|Costa de Madrid|COSTA DE MADRID;28133
32141|32076|32|76|14|6|8|Costa de Monte|COSTA DE MONTE;32076
15167|15008|15|8|121|54|67|Costa de Ouces|COSTA DE OUCES;15008
35580|35034|35|34|1261|657|604|Costa de Papagayo|COSTA DE PAPAGAYO;35034
08479|8081|8|81|46|18|28|Costa del Montseny (la)|COSTA DEL MONTSENY (LA);08081
38630|38006|38|6|6783|3443|3340|Costa del Silencio|COSTA DEL SILENCIO;38006
32410|32046|32|46|8|5|3|Costa do Cuco (a)|COSTA DO CUCO (A);32046
21400|21010|21|10|1513|796|717|Costa Esuri|COSTA ESURI;21010
15608|15048|15|48|749|383|366|Costa Miño Golf|COSTA MIÑO GOLF;15048
03730,03738|3082|3|82|756|374|382|Costa Nova|COSTA NOVA;03082
11500|11027|11|27|12386|6105|6281|Costa Oeste|COSTA OESTE;11027
35508,35509|35024|35|24|8671|4291|4380|Costa Teguise|COSTA TEGUISE;35024
15168,15689,15949|15001|15|1|10|5|5|Costa|COSTA;15001
15168,15689,15949|15007|15|7|16|7|9|Costa|COSTA;15007
15168,15689,15949|15011|15|11|7|3|4|Costa|COSTA;15011
15168,15689,15949|15022|15|22|8|5|3|Costa|COSTA;15022
15168,15689,15949|15042|15|42|21|12|9|Costa|COSTA;15042
15168,15689,15949|15054|15|54|46|20|26|Costa|COSTA;15054
15168,15689,15949|15059|15|59|33|18|15|Costa|COSTA;15059
15168,15689,15949|15067|15|67|104|53|51|Costa|COSTA;15067
15168,15689,15949|15070|15|70|0|0|0|Costa|COSTA;15070
15168,15689,15949|15075|15|75|139|68|71|Costa|COSTA;15075
32520|32013|32|13|9|7|2|Costa|COSTA;32013
32520|32066|32|66|4|2|2|Costa|COSTA;32066
32520|32076|32|76|4|2|2|Costa|COSTA;32076
36204,36213,36214,36446,36449,36520,36876,36966|36001|36|1|5|2|3|Costa|COSTA;36001
36204,36213,36214,36446,36449,36520,36876,36966|36009|36|9|3|1|2|Cotas|COTAS;36009
36204,36213,36214,36446,36449,36520,36876,36966|36009|36|9|0|0|0|Costa|COSTA;36009
36204,36213,36214,36446,36449,36520,36876,36966|36013|36|13|29|13|16|Costal|COSTAL;36013
