province|village_name|postalcode|lat|lon|village_id
30|TORRE-PACHECO|30709|-0.95345938|37.74293304|TORRE-PACHECO;30
30|TORRE-PACHECO|30710|-0.95345938|37.74293304|TORRE-PACHECO;30
30|TORRE-PACHECO|30739|-0.95345938|37.74293304|TORRE-PACHECO;30
30|LAS TORRES DE COTILLAS|30565|-1.24119689|38.02953959|LAS TORRES DE COTILLAS;30
30|TOTANA|30850|-1.50261006|37.76955169|TOTANA;30
30|TOTANA|30858|-1.50261006|37.76955169|TOTANA;30
30|TOTANA|30859|-1.50261006|37.76955169|TOTANA;30
30|ULEA|30612|-1.33240829|38.13800169|ULEA;30
30|LA UNIÓN|30360|-0.87525381|37.61908738|LA UNIÓN;30
30|LA UNIÓN|30362|-0.87525381|37.61908738|LA UNIÓN;30
30|LA UNIÓN|30364|-0.87525381|37.61908738|LA UNIÓN;30
30|LA UNIÓN|30369|-0.87525381|37.61908738|LA UNIÓN;30
30|VILLANUEVA DEL RÍO SEGURA|30613|-1.3242545|38.13730888|VILLANUEVA DEL RÍO SEGURA;30
3|YECLA|03657|-1.11531939|38.6134178|YECLA;03
30|YECLA|30510|-1.11531939|38.6134178|YECLA;30
30|SANTOMERA|30140|-1.04750884|38.0610856|SANTOMERA;30
30|SANTOMERA|30148|-1.04750884|38.0610856|SANTOMERA;30
30|SANTOMERA|30149|-1.04750884|38.0610856|SANTOMERA;30
30|SANTOMERA|30629|-1.04750884|38.0610856|SANTOMERA;30
30|LOS ALCÁZARES|30710|-0.85304369|37.73327815|LOS ALCÁZARES;30
31|ABÁIGAR|31280|-2.14259213|42.64758434|ABÁIGAR;31
31|ABÁRZUZA/ABARTZUZA|31178|-2.02195793|42.72744993|ABÁRZUZA/ABARTZUZA;31
31|ABAURREGAINA/ABAURREA ALTA|31692|-1.20924899|42.90411944|ABAURREGAINA/ABAURREA ALTA;31
31|ABAURREPEA/ABAURREA BAJA|31692|-1.21577352|42.91190255|ABAURREPEA/ABAURREA BAJA;31
31|ABERIN|31264|-2.00860462|42.61951216|ABERIN;31
31|ABERIN|31292|-2.00860462|42.61951216|ABERIN;31
31|ABLITAS|31523|-1.6384487|41.97369427|ABLITAS;31
31|ADIÓS|31153|-1.73632112|42.68647787|ADIÓS;31
31|AGUILAR DE CODÉS|31228|-2.38922737|42.61337016|AGUILAR DE CODÉS;31
31|AIBAR/OIBAR|31460|-1.3597423|42.59224246|AIBAR/OIBAR;31
31|ALTSASU/ALSASUA|31800|-2.17054551|42.89495157|ALTSASU/ALSASUA;31
31|ALLÍN/ALLIN|31241|-2.07596559|42.70893341|ALLÍN/ALLIN;31
31|ALLÍN/ALLIN|31290|-2.07596559|42.70893341|ALLÍN/ALLIN;31
31|ALLO|31262|-2.02096998|42.56734094|ALLO;31
31|AMÉSCOA BAJA|31272|-2.13371305|42.77454842|AMÉSCOA BAJA;31
31|ANCÍN/ANTZIN|31280|-2.18719865|42.66017562|ANCÍN/ANTZIN;31
31|ANCÍN/ANTZIN|31281|-2.18719865|42.66017562|ANCÍN/ANTZIN;31
31|ANDOSILLA|31261|-1.94206689|42.3778331|ANDOSILLA;31
31|ANSOÁIN/ANTSOAIN|31013|-1.64497536|42.83395631|ANSOÁIN/ANTSOAIN;31
31|ANUE|31798|-1.61706149|42.96274567|ANUE;31
31|AÑORBE|31154|-1.71433072|42.65840627|AÑORBE;31
31|AOIZ/AGOITZ|31430|-1.37008483|42.78637979|AOIZ/AGOITZ;31
31|ARAITZ|31891|-1.98428356|43.03778887|ARAITZ;31
31|ARANARACHE/ARANARATXE|31271|-2.22892726|42.77935473|ARANARACHE/ARANARATXE;31
31|ARANTZA|31790|-1.72659589|43.19554783|ARANTZA;31
31|ARANGUREN|31192|-1.53544196|42.78898523|ARANGUREN;31
31|ARANO|31754|-1.89468634|43.19928558|ARANO;31
31|ARAKIL|31849|-1.84791404|42.92596117|ARAKIL;31
31|ARAKIL|31850|-1.84791404|42.92596117|ARAKIL;31
31|ARAKIL|31867|-1.84791404|42.92596117|ARAKIL;31
31|ARAKIL|31868|-1.84791404|42.92596117|ARAKIL;31
31|ARAS|31239|-2.35545852|42.56224867|ARAS;31
31|ARBIZU|31839|-2.03940644|42.91560894|ARBIZU;31
31|ARCE/ARTZI|31438|-1.37441604|42.85106165|ARCE/ARTZI;31
31|ARCE/ARTZI|31439|-1.37441604|42.85106165|ARCE/ARTZI;31
31|ARCE/ARTZI|31481|-1.37441604|42.85106165|ARCE/ARTZI;31
31|LOS ARCOS|31210|-2.19276342|42.56871797|LOS ARCOS;31
31|ARELLANO|31263|-2.04587356|42.60719407|ARELLANO;31
31|ARESO|31876|-1.95120774|43.08123561|ARESO;31
31|ARGUEDAS|31513|-1.59752473|42.17748866|ARGUEDAS;31
