distance|iqid|vqid|maxradius
2.598|Q110068853|Q1233450|5.0
3.935|Q111254791|Q1233450|5.0
4.626|Q111309569|Q1233450|5.0
3.793|Q111309727|Q1233450|5.0
3.277|Q11931626|Q1233450|5.0
4.623|Q17587249|Q1233450|5.0
3.848|Q18006833|Q1233450|5.0
4.312|Q18008125|Q1233450|5.0
3.848|Q21789801|Q1233450|5.0
3.946|Q1248500|Q1233450|5.0
3.946|Q11914155|Q1233450|5.0
4.624|Q11919733|Q1233450|5.0
3.992|Q11935859|Q1233450|5.0
4.047|Q19367860|Q1233450|5.0
3.931|Q20875001|Q1233450|5.0
3.94|Q20875003|Q1233450|5.0
3.664|Q20875107|Q1233450|5.0
3.874|Q20875496|Q1233450|5.0
3.932|Q20875502|Q1233450|5.0
3.824|Q20875504|Q1233450|5.0
3.812|Q20875805|Q1233450|5.0
3.941|Q24017627|Q1233450|5.0
4.99|Q52729444|Q1233450|5.0
3.723|Q52729462|Q1233450|5.0
2.008|Q52729484|Q1233450|5.0
4.106|Q52729874|Q1233450|5.0
3.919|Q65205358|Q1233450|5.0
3.829|Q65205360|Q1233450|5.0
3.889|Q65205362|Q1233450|5.0
3.932|Q65205366|Q1233450|5.0
4.012|Q65205399|Q1233450|5.0
3.754|Q65205403|Q1233450|5.0
3.922|Q65205412|Q1233450|5.0
3.946|Q65205417|Q1233450|5.0
3.925|Q65205419|Q1233450|5.0
3.94|Q65205428|Q1233450|5.0
3.904|Q65205571|Q1233450|5.0
4.994|Q65205771|Q1233450|5.0
3.874|Q65205898|Q1233450|5.0
4.449|Q73260224|Q1233450|5.0
2.689|Q73282644|Q1233450|5.0
4.373|Q73360894|Q1233450|5.0
3.942|Q73377672|Q1233450|5.0
2.411|Q73394230|Q1233450|5.0
4.347|Q18004375|Q1233450|5.0
4.793|Q19368137|Q1233450|5.0
3.866|Q20104754|Q1233450|5.0
4.332|Q20717977|Q1233450|5.0
3.881|Q20875002|Q1233450|5.0
3.988|Q20875293|Q1233450|5.0
3.859|Q20875498|Q1233450|5.0
3.94|Q20875506|Q1233450|5.0
3.831|Q20876633|Q1233450|5.0
4.228|Q24001054|Q1233450|5.0
3.851|Q65205672|Q1233450|5.0
4.118|Q73232367|Q1233450|5.0
4.904|Q73242096|Q1233450|5.0
4.784|Q73261676|Q1233450|5.0
2.289|Q73261678|Q1233450|5.0
4.833|Q73283870|Q1233450|5.0
4.838|Q73359889|Q1233450|5.0
4.004|Q73361978|Q1233450|5.0
4.592|Q73375956|Q1233450|5.0
4.526|Q96678321|Q1233450|5.0
3.914|Q98396032|Q1233450|5.0
4.35|Q110007911|Q1233450|5.0
4.002|Q110007918|Q1233450|5.0
4.285|Q110007932|Q1233450|5.0
4.463|Q110007941|Q1233450|5.0
2.216|Q110063241|Q1233450|5.0
4.964|Q110068859|Q1233450|5.0
4.323|Q110068864|Q1233450|5.0
4.73|Q110068870|Q1233450|5.0
4.488|Q110642915|Q1233450|5.0
3.978|Q110063523|Q1233450|5.0
4.623|Q110063574|Q1233450|5.0
4.472|Q110067947|Q1233450|5.0
4.66|Q110067948|Q1233450|5.0
4.626|Q110067955|Q1233450|5.0
4.138|Q110642917|Q1233450|5.0
4.856|Q73394893|Q1233450|5.0
2.0|Q73405311|Q1233450|5.0
3.894|Q73405313|Q1233450|5.0
3.589|Q73416102|Q1233450|5.0
1.999|Q73416103|Q1233450|5.0
4.818|Q85695537|Q1233450|5.0
3.911|Q96678316|Q1233450|5.0
3.734|Q96678318|Q1233450|5.0
3.832|Q96678319|Q1233450|5.0
3.63|Q106413883|Q1233450|5.0
2.394|Q110063239|Q1233450|5.0
2.276|Q110063244|Q1233450|5.0
3.407|Q110063512|Q1233450|5.0
1.574|Q110063517|Q1233450|5.0
3.365|Q110063518|Q1233450|5.0
4.429|Q110063521|Q1233450|5.0
4.188|Q110063522|Q1233450|5.0
3.61|Q110063525|Q1233450|5.0
4.805|Q73361593|Q1233450|5.0
4.418|Q73416093|Q1233450|5.0
4.269|Q110063229|Q1233450|5.0
4.342|Q110063519|Q1233450|5.0
3.859|Q538759|Q1233468|5.0
0.0|Q1233468|Q1233468|5.0
4.095|Q1769601|Q1233468|5.0
4.177|Q11935959|Q1233468|5.0
4.115|Q286122|Q1233468|5.0
4.984|Q1233494|Q1233468|5.0
2.832|Q11909805|Q1233468|5.0
4.882|Q11913080|Q1233468|5.0
4.963|Q11914153|Q1233468|5.0
4.949|Q18005913|Q1233468|5.0
4.442|Q19368017|Q1233468|5.0
4.404|Q20104882|Q1233468|5.0
1.852|Q20875428|Q1233468|5.0
4.05|Q23893024|Q1233468|5.0
4.124|Q28036204|Q1233468|5.0
4.016|Q28053856|Q1233468|5.0
4.072|Q28054015|Q1233468|5.0
3.894|Q28054677|Q1233468|5.0
4.133|Q28059049|Q1233468|5.0
4.102|Q28061801|Q1233468|5.0
3.913|Q28122902|Q1233468|5.0
4.994|Q28711276|Q1233468|5.0
3.993|Q28712227|Q1233468|5.0
3.76|Q17596754|Q1233468|5.0
1.045|Q18003913|Q1233468|5.0
2.431|Q18004472|Q1233468|5.0
3.931|Q18006899|Q1233468|5.0
0.114|Q18007387|Q1233468|5.0
4.125|Q18007668|Q1233468|5.0
4.499|Q20875427|Q1233468|5.0
3.667|Q20875439|Q1233468|5.0
0.865|Q20875727|Q1233468|5.0
2.22|Q20875843|Q1233468|5.0
3.249|Q20876537|Q1233468|5.0
1.628|Q20876662|Q1233468|5.0
4.141|Q20901127|Q1233468|5.0
3.909|Q21603521|Q1233468|5.0
0.074|Q23990470|Q1233468|5.0
3.859|Q24024956|Q1233468|5.0
3.886|Q28157502|Q1233468|5.0
4.017|Q28711266|Q1233468|5.0
3.691|Q28712230|Q1233468|5.0
0.175|Q31074257|Q1233468|5.0
3.929|Q61732424|Q1233468|5.0
3.909|Q61732431|Q1233468|5.0
3.762|Q61732443|Q1233468|5.0
3.856|Q65210422|Q1233468|5.0
0.027|Q65210434|Q1233468|5.0
0.347|Q65210618|Q1233468|5.0
0.359|Q65210639|Q1233468|5.0
0.953|Q67606943|Q1233468|5.0
4.483|Q67606945|Q1233468|5.0
1.665|Q67607201|Q1233468|5.0
2.858|Q67607203|Q1233468|5.0
3.201|Q67607899|Q1233468|5.0
3.676|Q67608275|Q1233468|5.0
0.968|Q67608349|Q1233468|5.0
2.505|Q67608353|Q1233468|5.0
2.022|Q73260194|Q1233468|5.0
2.153|Q73260775|Q1233468|5.0
2.343|Q73262796|Q1233468|5.0
3.846|Q96654435|Q1233468|5.0
3.76|Q96654437|Q1233468|5.0
0.175|Q96654446|Q1233468|5.0
0.052|Q96654447|Q1233468|5.0
4.147|Q109654236|Q1233468|5.0
3.829|Q109654239|Q1233468|5.0
4.956|Q109654240|Q1233468|5.0
2.545|Q109837899|Q1233468|5.0
3.63|Q109837901|Q1233468|5.0
3.884|Q109946922|Q1233468|5.0
4.039|Q109947442|Q1233468|5.0
3.1|Q110643015|Q1233468|5.0
3.128|Q109838938|Q1233468|5.0
3.793|Q109838939|Q1233468|5.0
1.968|Q109838941|Q1233468|5.0
3.183|Q109838942|Q1233468|5.0
1.995|Q109838943|Q1233468|5.0
3.88|Q109838945|Q1233468|5.0
3.316|Q109838946|Q1233468|5.0
3.401|Q109838947|Q1233468|5.0
3.022|Q109838948|Q1233468|5.0
3.478|Q109838949|Q1233468|5.0
3.786|Q109838950|Q1233468|5.0
3.845|Q109989543|Q1233468|5.0
4.383|Q109989552|Q1233468|5.0
3.313|Q109989558|Q1233468|5.0
4.823|Q109989574|Q1233468|5.0
4.037|Q110039530|Q1233468|5.0
4.815|Q110069775|Q1233468|5.0
4.341|Q110069786|Q1233468|5.0
4.548|Q110069801|Q1233468|5.0
3.981|Q110069802|Q1233468|5.0
4.16|Q110069805|Q1233468|5.0
4.712|Q110069807|Q1233468|5.0
4.013|Q110069837|Q1233468|5.0
4.185|Q110642649|Q1233468|5.0
4.474|Q110642836|Q1233468|5.0
4.214|Q110642919|Q1233468|5.0
4.298|Q110642920|Q1233468|5.0
4.442|Q111872053|Q1233468|5.0
4.308|Q28712229|Q1233468|5.0
3.608|Q67607895|Q1233468|5.0
3.104|Q67608351|Q1233468|5.0
2.298|Q67608352|Q1233468|5.0
3.769|Q73176418|Q1233468|5.0
3.211|Q73242102|Q1233468|5.0
3.892|Q73242103|Q1233468|5.0
4.784|Q73244486|Q1233468|5.0
3.798|Q73244493|Q1233468|5.0
4.718|Q73245338|Q1233468|5.0
3.151|Q73245353|Q1233468|5.0
2.357|Q73245356|Q1233468|5.0
2.329|Q73245357|Q1233468|5.0
2.107|Q73245360|Q1233468|5.0
2.109|Q73245361|Q1233468|5.0
2.51|Q73245366|Q1233468|5.0
4.376|Q73259952|Q1233468|5.0
4.667|Q73260777|Q1233468|5.0
4.315|Q73261686|Q1233468|5.0
2.147|Q73262526|Q1233468|5.0
4.797|Q73262603|Q1233468|5.0
1.546|Q73262711|Q1233468|5.0
1.743|Q73262793|Q1233468|5.0
1.774|Q73262798|Q1233468|5.0
4.586|Q73283876|Q1233468|5.0
4.942|Q73360689|Q1233468|5.0
3.575|Q73405479|Q1233468|5.0
1.73|Q96654448|Q1233468|5.0
1.491|Q96654449|Q1233468|5.0
1.577|Q96654450|Q1233468|5.0
4.978|Q96678532|Q1233468|5.0
4.553|Q96678533|Q1233468|5.0
3.569|Q109654207|Q1233468|5.0
4.447|Q109654216|Q1233468|5.0
4.217|Q109654228|Q1233468|5.0
3.96|Q109654233|Q1233468|5.0
4.94|Q109654235|Q1233468|5.0
3.379|Q109654251|Q1233468|5.0
4.31|Q109654252|Q1233468|5.0
3.026|Q109838933|Q1233468|5.0
1.997|Q109838934|Q1233468|5.0
3.491|Q109838935|Q1233468|5.0
3.573|Q109838936|Q1233468|5.0
3.69|Q109838937|Q1233468|5.0
0.0|Q1233485|Q1233485|5.0
4.137|Q11948766|Q1233485|5.0
4.539|Q18005762|Q1233485|5.0
3.262|Q20921504|Q1233485|5.0
0.044|Q20985768|Q1233485|5.0
0.062|Q20986044|Q1233485|5.0
2.688|Q23991422|Q1233485|5.0
3.435|Q24002574|Q1233485|5.0
4.311|Q52729277|Q1233485|5.0
4.61|Q52729532|Q1233485|5.0
3.196|Q52729583|Q1233485|5.0
0.252|Q52729780|Q1233485|5.0
0.017|Q65205349|Q1233485|5.0
0.071|Q65205385|Q1233485|5.0
0.256|Q65205750|Q1233485|5.0
2.972|Q67607034|Q1233485|5.0
2.891|Q67608379|Q1233485|5.0
4.364|Q73240291|Q1233485|5.0
3.915|Q73245344|Q1233485|5.0
3.339|Q73262825|Q1233485|5.0
4.845|Q73262829|Q1233485|5.0
3.064|Q73283096|Q1233485|5.0
4.246|Q73283098|Q1233485|5.0
3.855|Q73285002|Q1233485|5.0
4.11|Q73378236|Q1233485|5.0
2.635|Q73394285|Q1233485|5.0
1.108|Q73405505|Q1233485|5.0
4.818|Q73416342|Q1233485|5.0
4.085|Q110090676|Q1233485|5.0
4.992|Q110090678|Q1233485|5.0
4.429|Q110090712|Q1233485|5.0
4.784|Q110090714|Q1233485|5.0
1.502|Q110167719|Q1233485|5.0
0.319|Q110167721|Q1233485|5.0
1.41|Q110167722|Q1233485|5.0
0.73|Q110167723|Q1233485|5.0
4.296|Q110163840|Q1233485|5.0
0.804|Q110167724|Q1233485|5.0
0.782|Q110167725|Q1233485|5.0
0.755|Q110167727|Q1233485|5.0
0.573|Q110167729|Q1233485|5.0
0.405|Q110167737|Q1233485|5.0
1.372|Q110167748|Q1233485|5.0
1.975|Q110167946|Q1233485|5.0
3.4|Q110167951|Q1233485|5.0
2.853|Q110167953|Q1233485|5.0
3.247|Q110167956|Q1233485|5.0
3.144|Q110167960|Q1233485|5.0
3.011|Q110167962|Q1233485|5.0
3.694|Q110197532|Q1233485|5.0
4.709|Q110197566|Q1233485|5.0
4.415|Q110197617|Q1233485|5.0
4.878|Q110197622|Q1233485|5.0
3.797|Q110197635|Q1233485|5.0
4.134|Q110197638|Q1233485|5.0
4.362|Q110197647|Q1233485|5.0
4.475|Q110197658|Q1233485|5.0
3.74|Q110197659|Q1233485|5.0
3.645|Q110197662|Q1233485|5.0
4.769|Q110197667|Q1233485|5.0
4.315|Q110197669|Q1233485|5.0
3.796|Q110197680|Q1233485|5.0
4.905|Q110197701|Q1233485|5.0
4.998|Q111309542|Q1233485|5.0
3.025|Q111309693|Q1233485|5.0
3.155|Q1248533|Q1233485|5.0
4.817|Q1640098|Q1233485|5.0
4.87|Q11681633|Q1233485|5.0
4.001|Q11940381|Q1233485|5.0
4.728|Q17606726|Q1233485|5.0
3.341|Q18005006|Q1233485|5.0
4.979|Q20875522|Q1233485|5.0
4.999|Q20875659|Q1233485|5.0
4.976|Q20876505|Q1233485|5.0
3.318|Q20901188|Q1233485|5.0
1.437|Q20921465|Q1233485|5.0
2.318|Q20921482|Q1233485|5.0
3.257|Q20985022|Q1233485|5.0
3.263|Q20985023|Q1233485|5.0
3.337|Q20985509|Q1233485|5.0
0.07|Q20985619|Q1233485|5.0
3.216|Q20985623|Q1233485|5.0
3.319|Q20985647|Q1233485|5.0
3.271|Q20985772|Q1233485|5.0
0.629|Q20985812|Q1233485|5.0
3.29|Q20985942|Q1233485|5.0
2.555|Q21086078|Q1233485|5.0
4.468|Q21707353|Q1233485|5.0
3.165|Q23990533|Q1233485|5.0
4.544|Q23993344|Q1233485|5.0
3.555|Q24001121|Q1233485|5.0
3.246|Q43165117|Q1233485|5.0
3.246|Q43165128|Q1233485|5.0
4.811|Q52729452|Q1233485|5.0
4.992|Q52729515|Q1233485|5.0
4.266|Q52729537|Q1233485|5.0
3.89|Q110167755|Q1233485|5.0
1.698|Q110167756|Q1233485|5.0
4.34|Q110167939|Q1233485|5.0
4.751|Q110167940|Q1233485|5.0
4.116|Q110167941|Q1233485|5.0
3.975|Q110167942|Q1233485|5.0
4.371|Q110167943|Q1233485|5.0
4.738|Q110167945|Q1233485|5.0
3.211|Q110167954|Q1233485|5.0
2.901|Q110167955|Q1233485|5.0
4.748|Q110186026|Q1233485|5.0
4.285|Q110186045|Q1233485|5.0
4.809|Q110186114|Q1233485|5.0
4.961|Q110186123|Q1233485|5.0
4.782|Q110186125|Q1233485|5.0
4.938|Q110186154|Q1233485|5.0
4.681|Q110186155|Q1233485|5.0
4.592|Q110186190|Q1233485|5.0
2.715|Q110642999|Q1233485|5.0
0.153|Q111309737|Q1233485|5.0
1.268|Q110167726|Q1233485|5.0
2.401|Q110167728|Q1233485|5.0
4.255|Q110167730|Q1233485|5.0
3.137|Q110167731|Q1233485|5.0
3.053|Q110167732|Q1233485|5.0
1.932|Q110167735|Q1233485|5.0
2.112|Q110167740|Q1233485|5.0
3.306|Q110167741|Q1233485|5.0
3.361|Q110167742|Q1233485|5.0
3.515|Q110167743|Q1233485|5.0
2.015|Q110167744|Q1233485|5.0
3.475|Q110167745|Q1233485|5.0
2.595|Q110167747|Q1233485|5.0
2.947|Q110167749|Q1233485|5.0
4.503|Q110167750|Q1233485|5.0
2.195|Q110167751|Q1233485|5.0
4.84|Q110167752|Q1233485|5.0
4.367|Q110167754|Q1233485|5.0
2.868|Q52729544|Q1233485|5.0
3.147|Q52729791|Q1233485|5.0
4.961|Q52729830|Q1233485|5.0
3.078|Q64874208|Q1233485|5.0
3.289|Q64874380|Q1233485|5.0
3.151|Q64931237|Q1233485|5.0
4.979|Q65205348|Q1233485|5.0
3.187|Q65205555|Q1233485|5.0
0.126|Q65205560|Q1233485|5.0
0.129|Q65205756|Q1233485|5.0
0.088|Q65205761|Q1233485|5.0
4.973|Q65205872|Q1233485|5.0
3.217|Q65205941|Q1233485|5.0
2.735|Q67607035|Q1233485|5.0
4.618|Q73233767|Q1233485|5.0
3.286|Q73238801|Q1233485|5.0
4.22|Q73259256|Q1233485|5.0
4.669|Q73260379|Q1233485|5.0
3.828|Q73281691|Q1233485|5.0
3.315|Q73281697|Q1233485|5.0
4.364|Q73361006|Q1233485|5.0
3.785|Q73376132|Q1233485|5.0
4.393|Q73404828|Q1233485|5.0
4.402|Q73405382|Q1233485|5.0
0.593|Q73405500|Q1233485|5.0
3.851|Q73415679|Q1233485|5.0
4.483|Q78530934|Q1233485|5.0
4.972|Q85695447|Q1233485|5.0
4.468|Q96692698|Q1233485|5.0
4.468|Q96700361|Q1233485|5.0
2.521|Q110163700|Q1233485|5.0
2.691|Q110163723|Q1233485|5.0
3.202|Q110163764|Q1233485|5.0
3.771|Q110163808|Q1233485|5.0
4.217|Q110163811|Q1233485|5.0
3.155|Q110163820|Q1233485|5.0
4.999|Q110163829|Q1233485|5.0
3.627|Q645266|Q1233494|5.0
4.225|Q17619029|Q1233494|5.0
3.694|Q18007572|Q1233494|5.0
4.417|Q18007865|Q1233494|5.0
3.114|Q18008894|Q1233494|5.0
2.908|Q52727291|Q1233494|5.0
4.473|Q58461738|Q1233494|5.0
3.627|Q58461746|Q1233494|5.0
3.681|Q58822090|Q1233494|5.0
4.774|Q58822377|Q1233494|5.0
3.675|Q60167113|Q1233494|5.0
3.684|Q60167114|Q1233494|5.0
4.828|Q67606761|Q1233494|5.0
3.089|Q67606763|Q1233494|5.0
3.844|Q374761|Q1233494|5.0
0.071|Q11915070|Q1233494|5.0
4.927|Q11935973|Q1233494|5.0
4.363|Q17606100|Q1233494|5.0
0.058|Q18005915|Q1233494|5.0
3.831|Q18006742|Q1233494|5.0
0.97|Q109989544|Q1233494|5.0
1.107|Q109989546|Q1233494|5.0
2.838|Q109989556|Q1233494|5.0
4.582|Q109989563|Q1233494|5.0
4.444|Q109989564|Q1233494|5.0
4.751|Q110069790|Q1233494|5.0
0.161|Q111309728|Q1233494|5.0
3.272|Q67607897|Q1233494|5.0
2.704|Q67607902|Q1233494|5.0
3.218|Q73283872|Q1233494|5.0
4.449|Q73361220|Q1233494|5.0
3.662|Q96678523|Q1233494|5.0
4.432|Q96678524|Q1233494|5.0
3.087|Q109989533|Q1233494|5.0
3.699|Q109989548|Q1233494|5.0
4.671|Q109989554|Q1233494|5.0
3.237|Q109989561|Q1233494|5.0
4.708|Q109989568|Q1233494|5.0
2.635|Q109989570|Q1233494|5.0
4.034|Q109989572|Q1233494|5.0
4.479|Q110642820|Q1233494|5.0
4.087|Q110642822|Q1233494|5.0
1.36|Q20679324|Q1233494|5.0
0.106|Q52727295|Q1233494|5.0
0.043|Q58461823|Q1233494|5.0
3.835|Q60166657|Q1233494|5.0
1.677|Q67607893|Q1233494|5.0
1.321|Q67607896|Q1233494|5.0
1.326|Q67607900|Q1233494|5.0
3.02|Q73237439|Q1233494|5.0
3.481|Q73361216|Q1233494|5.0
4.71|Q73394417|Q1233494|5.0
0.106|Q85695649|Q1233494|5.0
0.349|Q96678534|Q1233494|5.0
3.87|Q108986038|Q1233494|5.0
3.872|Q108986156|Q1233494|5.0
3.869|Q108986629|Q1233494|5.0
2.999|Q109989531|Q1233494|5.0
0.427|Q109989535|Q1233494|5.0
0.356|Q109989537|Q1233494|5.0
0.083|Q109989539|Q1233494|5.0
1.088|Q109989540|Q1233494|5.0
27.432|Q23993021|Q1233513|30.0
0.708|Q73405485|Q1233513|5.0
1.091|Q73405488|Q1233513|5.0
0.575|Q73416391|Q1233513|5.0
0.035|Q96692692|Q1233513|5.0
0.018|Q96692695|Q1233513|5.0
3.647|Q110206316|Q1233513|5.0
4.103|Q110206318|Q1233513|5.0
3.387|Q110206319|Q1233513|5.0
4.948|Q110206320|Q1233513|5.0
0.155|Q110206321|Q1233513|5.0
0.658|Q110206322|Q1233513|5.0
1.039|Q110206323|Q1233513|5.0
0.768|Q110206324|Q1233513|5.0
3.408|Q110206326|Q1233513|5.0
4.663|Q110206327|Q1233513|5.0
3.752|Q110206328|Q1233513|5.0
2.485|Q110206329|Q1233513|5.0
0.374|Q110206330|Q1233513|5.0
0.687|Q110206331|Q1233513|5.0
0.521|Q110206332|Q1233513|5.0
1.047|Q110206334|Q1233513|5.0
0.414|Q110206335|Q1233513|5.0
3.881|Q110206705|Q1233513|5.0
4.317|Q110206706|Q1233513|5.0
4.513|Q110206718|Q1233513|5.0
4.874|Q110206724|Q1233513|5.0
2.9|Q110206731|Q1233513|5.0
4.353|Q110206732|Q1233513|5.0
4.025|Q110206735|Q1233513|5.0
3.804|Q110206746|Q1233513|5.0
3.77|Q110206747|Q1233513|5.0
4.434|Q110254890|Q1233513|5.0
4.89|Q110642910|Q1233513|5.0
0.25|Q111309605|Q1233513|5.0
4.21|Q73381375|Q1233513|5.0
3.367|Q73395418|Q1233513|5.0
4.89|Q8779777|Q1233513|5.0
1.96|Q11948487|Q1233513|5.0
3.454|Q18007808|Q1233513|5.0
0.023|Q21530061|Q1233513|5.0
0.03|Q21530078|Q1233513|5.0
0.042|Q21530469|Q1233513|5.0
4.553|Q23991851|Q1233513|5.0
4.553|Q23991852|Q1233513|5.0
3.11|Q23995646|Q1233513|5.0
4.594|Q24002314|Q1233513|5.0
2.158|Q52729353|Q1233513|5.0
0.649|Q52729726|Q1233513|5.0
0.208|Q56402914|Q1233513|5.0
0.287|Q56402915|Q1233513|5.0
0.07|Q56402916|Q1233513|5.0
0.031|Q56402920|Q1233513|5.0
3.694|Q56402946|Q1233513|5.0
2.385|Q67608313|Q1233513|5.0
3.051|Q73233863|Q1233513|5.0
3.252|Q73233931|Q1233513|5.0
4.152|Q73234036|Q1233513|5.0
4.416|Q73234275|Q1233513|5.0
3.197|Q73240246|Q1233513|5.0
3.385|Q73240249|Q1233513|5.0
2.365|Q73240250|Q1233513|5.0
3.896|Q73240254|Q1233513|5.0
3.672|Q73240255|Q1233513|5.0
2.935|Q73244925|Q1233513|5.0
4.327|Q73244926|Q1233513|5.0
3.191|Q73244927|Q1233513|5.0
3.996|Q73244932|Q1233513|5.0
3.633|Q73244934|Q1233513|5.0
3.675|Q73244935|Q1233513|5.0
3.685|Q73244936|Q1233513|5.0
4.781|Q73244937|Q1233513|5.0
3.751|Q73244939|Q1233513|5.0
4.623|Q73244940|Q1233513|5.0
3.457|Q73244944|Q1233513|5.0
4.126|Q73244947|Q1233513|5.0
4.269|Q73244948|Q1233513|5.0
4.309|Q73244950|Q1233513|5.0
3.284|Q73245358|Q1233513|5.0
3.502|Q73245363|Q1233513|5.0
4.025|Q73245371|Q1233513|5.0
4.437|Q73260800|Q1233513|5.0
3.774|Q73262747|Q1233513|5.0
1.37|Q73283058|Q1233513|5.0
2.82|Q73284908|Q1233513|5.0
1.846|Q73284909|Q1233513|5.0
4.964|Q73284914|Q1233513|5.0
2.412|Q73361306|Q1233513|5.0
1.118|Q73378363|Q1233513|5.0
3.778|Q107033520|Q12335|5.0
4.194|Q107033537|Q12335|5.0
2.186|Q107035807|Q12335|5.0
2.27|Q107035767|Q12335|5.0
2.288|Q107035797|Q12335|5.0
3.074|Q107035843|Q12335|5.0
2.675|Q107035853|Q12335|5.0
3.072|Q107035873|Q12335|5.0
2.832|Q107035886|Q12335|5.0
3.39|Q107035891|Q12335|5.0
3.197|Q107035892|Q12335|5.0
4.862|Q107052495|Q12335|5.0
1.018|Q67150600|Q12335|5.0
1.823|Q67150603|Q12335|5.0
0.967|Q73406645|Q12335|5.0
0.263|Q85694962|Q12335|5.0
0.215|Q96257942|Q12335|5.0
0.696|Q96257953|Q12335|5.0
0.283|Q106660394|Q12335|5.0
1.099|Q106660398|Q12335|5.0
0.988|Q106660400|Q12335|5.0
0.084|Q106712473|Q12335|5.0
0.968|Q106712478|Q12335|5.0
0.048|Q106712493|Q12335|5.0
0.284|Q106712501|Q12335|5.0
0.211|Q106712507|Q12335|5.0
0.356|Q107035740|Q12335|5.0
0.891|Q107035746|Q12335|5.0
0.566|Q107035758|Q12335|5.0
0.772|Q107035761|Q12335|5.0
0.416|Q107035769|Q12335|5.0
0.315|Q107035771|Q12335|5.0
0.818|Q107035773|Q12335|5.0
0.686|Q107035793|Q12335|5.0
0.701|Q107035795|Q12335|5.0
1.988|Q73284002|Q12335|5.0
0.9|Q107035800|Q12335|5.0
2.549|Q73362081|Q12335|5.0
3.083|Q779424|Q1233504|5.0
0.0|Q1233504|Q1233504|5.0
2.079|Q3390203|Q1233504|5.0
2.448|Q8841681|Q1233504|5.0
0.105|Q11913121|Q1233504|5.0
2.245|Q11935960|Q1233504|5.0
2.95|Q11947608|Q1233504|5.0
2.179|Q18004779|Q1233504|5.0
2.96|Q11935949|Q1233504|5.0
2.407|Q66988188|Q1233504|5.0
3.782|Q67608300|Q1233504|5.0
0.852|Q23991972|Q1233504|5.0
2.964|Q23993221|Q1233504|5.0
0.003|Q52727255|Q1233504|5.0
2.964|Q56646261|Q1233504|5.0
2.924|Q56646332|Q1233504|5.0
1.106|Q67151079|Q1233504|5.0
0.96|Q67151294|Q1233504|5.0
2.372|Q68042961|Q1233504|5.0
0.13|Q73218209|Q1233504|5.0
1.651|Q73244891|Q1233504|5.0
1.08|Q73262670|Q1233504|5.0
1.968|Q73262675|Q1233504|5.0
1.559|Q73262680|Q1233504|5.0
1.591|Q73262683|Q1233504|5.0
3.014|Q73283064|Q1233504|5.0
3.448|Q73284109|Q1233504|5.0
1.339|Q73284840|Q1233504|5.0
1.097|Q73284841|Q1233504|5.0
0.96|Q73284843|Q1233504|5.0
1.468|Q73284845|Q1233504|5.0
1.72|Q73284846|Q1233504|5.0
4.249|Q73362186|Q1233504|5.0
2.078|Q73407140|Q1233504|5.0
2.994|Q108143252|Q1233504|5.0
2.709|Q108143255|Q1233504|5.0
2.359|Q109944763|Q1233504|5.0
2.757|Q109956203|Q1233504|5.0
3.429|Q109956204|Q1233504|5.0
3.238|Q109956206|Q1233504|5.0
2.528|Q109956210|Q1233504|5.0
3.573|Q109956211|Q1233504|5.0
3.498|Q109956213|Q1233504|5.0
4.118|Q109956215|Q1233504|5.0
0.845|Q109956572|Q1233504|5.0
0.568|Q109956573|Q1233504|5.0
1.64|Q109956574|Q1233504|5.0
1.512|Q109956576|Q1233504|5.0
0.168|Q109956577|Q1233504|5.0
1.038|Q109956578|Q1233504|5.0
0.156|Q109956580|Q1233504|5.0
2.582|Q109956731|Q1233504|5.0
3.684|Q110642977|Q1233504|5.0
2.717|Q111309742|Q1233504|5.0
1.869|Q73262678|Q1233504|5.0
2.778|Q73262723|Q1233504|5.0
3.477|Q109944752|Q1233504|5.0
2.539|Q109944760|Q1233504|5.0
3.753|Q109956200|Q1233504|5.0
3.616|Q110090683|Q1233519|5.0
4.398|Q110090686|Q1233519|5.0
4.325|Q110090688|Q1233519|5.0
3.727|Q110090690|Q1233519|5.0
4.974|Q110090698|Q1233519|5.0
4.696|Q110090702|Q1233519|5.0
3.889|Q110090705|Q1233519|5.0
3.98|Q110090708|Q1233519|5.0
4.526|Q110090710|Q1233519|5.0
4.288|Q110090715|Q1233519|5.0
4.036|Q110090725|Q1233519|5.0
4.531|Q111309722|Q1233519|5.0
4.672|Q68042727|Q1233519|5.0
4.5|Q1248591|Q1233519|5.0
4.448|Q11910510|Q1233519|5.0
2.005|Q11936005|Q1233519|5.0
3.389|Q11948390|Q1233519|5.0
4.108|Q17588331|Q1233519|5.0
4.445|Q17588913|Q1233519|5.0
1.651|Q17599825|Q1233519|5.0
4.155|Q18004789|Q1233519|5.0
4.469|Q18007329|Q1233519|5.0
4.482|Q21707355|Q1233519|5.0
4.519|Q23994765|Q1233519|5.0
4.41|Q52727333|Q1233519|5.0
4.514|Q56403645|Q1233519|5.0
4.811|Q56403647|Q1233519|5.0
3.728|Q56403650|Q1233519|5.0
2.829|Q67606905|Q1233519|5.0
4.875|Q73260673|Q1233519|5.0
4.714|Q73361223|Q1233519|5.0
4.54|Q73405236|Q1233519|5.0
4.005|Q73416030|Q1233519|5.0
4.509|Q85695507|Q1233519|5.0
4.86|Q110090677|Q1233519|5.0
